Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings
2010-06-14,Monterrey,Birmingham,Birmingham,3,7
2010-06-14,Nashville,San Antonio,Nashville,2,1
2010-06-14,Merida,Atlanta,Merida,5,1
2010-06-15,Los Angeles,Denver,Denver,1,2
2010-06-15,Oakland,Vancouver,Oakland,8,3
2010-06-15,Tijuana,Seattle,Seattle,5,14
2010-06-15,Phoenix,Calgary,Calgary,3,11
2010-06-15,Monterrey,Birmingham,Monterrey,8,2
2010-06-15,Charlotte,Dallas,Charlotte,6,3
2010-06-15,Merida,Atlanta,Atlanta,4,5
2010-06-16,Los Angeles,Denver,Denver,1,7
2010-06-16,Oakland,Vancouver,Oakland,2,1
2010-06-16,Tijuana,Seattle,Tijuana,5,4
2010-06-16,Birmingham,Dallas,Dallas,3,16
2010-06-16,San Antonio,Charlotte,Charlotte,4,5
2010-06-16,Merida,Nashville,Nashville,0,2
2010-06-17,Seattle,Phoenix,Seattle,2,1
2010-06-17,Denver,Tijuana,Denver,3,2
2010-06-17,Atlanta,Monterrey,Monterrey,4,13
2010-06-17,Los Angeles,Calgary,Calgary,3,12
2010-06-17,Vancouver,Oakland,Oakland,3,4
2010-06-17,Birmingham,Dallas,Dallas,2,8
2010-06-17,Merida,Nashville,Nashville,3,5
2010-06-18,Seattle,Phoenix,Seattle,7,4
2010-06-18,Denver,Tijuana,Tijuana,2,3
2010-06-18,Atlanta,Monterrey,Monterrey,4,8
2010-06-18,Los Angeles,Calgary,Calgary,3,8
2010-06-18,Vancouver,Oakland,Vancouver,6,0
2010-06-18,Birmingham,Dallas,Dallas,1,3
2010-06-18,San Antonio,Charlotte,Charlotte,5,8
2010-06-18,Merida,Nashville,Merida,15,2
2010-06-19,Seattle,Phoenix,Seattle,10,5
2010-06-19,Denver,Tijuana,Denver,4,3
2010-06-19,Atlanta,Monterrey,Atlanta,8,6
2010-06-19,Los Angeles,Calgary,Calgary,1,6
2010-06-19,Vancouver,Oakland,Vancouver,3,1
2010-06-19,Merida,Birmingham,Merida,2,1
2010-06-20,Seattle,Oakland,Seattle,7,6
2010-06-20,Dallas,Atlanta,Dallas,7,4
2010-06-20,Tijuana,Vancouver,Vancouver,3,8
2010-06-20,Calgary,Phoenix,Calgary,6,3
2010-06-20,Monterrey,Charlotte,Monterrey,8,2
2010-06-20,Denver,Los Angeles,Denver,4,0
2010-06-20,Merida,Birmingham,Merida,5,3
2010-06-20,San Antonio,Nashville,San Antonio,4,3
2010-06-21,Seattle,Oakland,Seattle,3,2
2010-06-21,Dallas,Atlanta,Atlanta,2,11
2010-06-21,Calgary,Phoenix,Phoenix,1,5
2010-06-21,Monterrey,Charlotte,Monterrey,6,3
2010-06-21,Denver,Los Angeles,Los Angeles,3,7
2010-06-21,Merida,Birmingham,Birmingham,0,3
2010-06-21,San Antonio,Nashville,Nashville,4,12
2010-06-22,Dallas,Atlanta,Dallas,4,2
2010-06-22,Tijuana,Vancouver,Vancouver,3,4
2010-06-22,Calgary,Phoenix,Calgary,2,1
2010-06-22,Monterrey,Charlotte,Charlotte,1,4
2010-06-22,Denver,Los Angeles,Denver,6,3
2010-06-23,Birmingham,Monterrey,Monterrey,4,5
2010-06-23,Charlotte,San Antonio,Charlotte,6,3
2010-06-23,Nashville,Dallas,Nashville,2,1
2010-06-24,Vancouver,Tijuana,Vancouver,6,3
2010-06-24,Oakland,Seattle,Oakland,3,2
2010-06-24,Atlanta,Merida,Atlanta,2,0
2010-06-24,Birmingham,Monterrey,Monterrey,5,10
2010-06-24,Denver,Phoenix,Phoenix,0,10
2010-06-24,Charlotte,San Antonio,San Antonio,11,14
2010-06-24,Nashville,Dallas,Dallas,4,6
2010-06-24,Calgary,Los Angeles,Los Angeles,2,4
2010-06-25,Oakland,Seattle,Oakland,7,1
2010-06-25,Atlanta,Merida,Merida,3,5
2010-06-25,Birmingham,Monterrey,Monterrey,7,10
2010-06-25,Denver,Phoenix,Phoenix,2,7
2010-06-25,Charlotte,San Antonio,Charlotte,12,4
2010-06-25,Nashville,Dallas,Nashville,1,0
2010-06-25,Calgary,Los Angeles,Los Angeles,4,9
2010-06-26,Vancouver,Tijuana,Vancouver,12,3
2010-06-26,Oakland,Seattle,Seattle,2,5
2010-06-26,Atlanta,Merida,Atlanta,5,2
2010-06-26,Nashville,Monterrey,Monterrey,1,7
2010-06-27,Atlanta,San Antonio,Atlanta,8,3
2010-06-27,Tijuana,Calgary,Tijuana,4,3
2010-06-27,Phoenix,Vancouver,Phoenix,3,0
2010-06-27,Oakland,Denver,Denver,2,3
2010-06-27,Charlotte,Merida,Charlotte,4,3
2010-06-27,Dallas,Birmingham,Birmingham,5,6
2010-06-27,Nashville,Monterrey,Monterrey,6,7
2010-06-28,Atlanta,San Antonio,Atlanta,3,2
2010-06-28,Tijuana,Calgary,Calgary,0,7
2010-06-28,Phoenix,Vancouver,Phoenix,12,4
2010-06-28,Oakland,Denver,Oakland,5,0
2010-06-28,Charlotte,Merida,Merida,0,6
2010-06-28,Dallas,Birmingham,Dallas,7,4
2010-06-29,Atlanta,San Antonio,Atlanta,4,0
2010-06-29,Tijuana,Calgary,Tijuana,11,6
2010-06-29,Seattle,Los Angeles,Seattle,2,1
2010-06-29,Phoenix,Vancouver,Vancouver,7,8
2010-06-29,Charlotte,Merida,Charlotte,3,2
2010-05-07,Seattle,Oakland,Tie in regulation,4,4,Oakland,5,6,11
2010-05-08,Denver,Los Angeles,Tie in regulation,2,2,Denver,5,4,6
2010-05-11,Phoenix,Seattle,Tie in regulation,2,2,Phoenix,4,3,6
2010-05-12,Charlotte,Monterrey,Tie in regulation,1,1,Charlotte,4,3,6
2010-05-13,San Antonio,Birmingham,Tie in regulation,0,0,Birmingham,2,4,9
2010-05-18,Charlotte,San Antonio,Tie in regulation,2,2,Charlotte,3,2,30
2010-05-21,Merida,Charlotte,Tie in regulation,5,5,Merida,6,5,10
2010-05-21,Seattle,Tijuana,Tie in regulation,7,7,Tijuana,7,10,47
2010-05-22,Merida,Charlotte,Tie in regulation,3,3,Merida,5,4,10
2010-05-22,Phoenix,Vancouver,Tie in regulation,5,5,Vancouver,5,8,10
2010-05-24,Los Angeles,Seattle,Tie in regulation,2,2,Los Angeles,3,2,15
2010-05-26,Los Angeles,Seattle,Tie in regulation,3,3,Los Angeles,5,4,6
2010-05-26,Denver,Phoenix,Tie in regulation,4,4,Phoenix,5,6,30
2010-05-27,Tijuana,Calgary,Tie in regulation,4,4,Calgary,5,7,6
2010-05-28,Calgary,Los Angeles,Tie in regulation,1,1,Los Angeles,2,4,5
2010-05-31,Nashville,San Antonio,Tie in regulation,3,3,Nashville,5,4,12
2010-06-01,Atlanta,Merida,Tie in regulation,4,4,Merida,4,6,42
2010-06-01,Birmingham,Monterrey,Tie in regulation,3,3,Birmingham,4,3,24
2010-06-02,Birmingham,Monterrey,Tie in regulation,7,7,Monterrey,8,9,6
2010-06-03,Dallas,Nashville,Tie in regulation,6,6,Dallas,8,6,15
2010-06-04,Tijuana,Denver,Tie in regulation,2,2,Tijuana,4,3,5
2010-06-10,Phoenix,Denver,Tie in regulation,1,1,Denver,3,4,3
2010-06-11,Nashville,Merida,Tie in regulation,3,3,Merida,5,6,18
2010-06-11,Calgary,Oakland,Tie in regulation,4,4,Calgary,7,4,18
2010-06-14,Oakland,Vancouver,Tie in regulation,6,6,Oakland,7,6,22
2010-06-14,Charlotte,Dallas,Tie in regulation,8,8,Charlotte,10,9,29
2010-06-15,Nashville,San Antonio,Tie in regulation,4,4,San Antonio,6,7,5
2010-06-17,San Antonio,Charlotte,Tie in regulation,6,6,Charlotte,7,8,6
2010-06-19,San Antonio,Nashville,Tie in regulation,0,0,San Antonio,3,2,12
2010-06-21,Tijuana,Vancouver,Tie in regulation,4,4,Tijuana,5,4,3
2010-06-22,Seattle,Oakland,Tie in regulation,4,4,Seattle,7,6,17
2010-06-23,Denver,Phoenix,Tie in regulation,3,3,Phoenix,3,5,6
2010-06-23,Calgary,Los Angeles,Tie in regulation,5,5,Calgary,6,5,12
2010-06-25,Vancouver,Tijuana,Tie in regulation,2,2,Tijuana,3,4,12
2010-06-27,Seattle,Los Angeles,Tie in regulation,4,4,Seattle,7,6,12
2010-06-28,Seattle,Los Angeles,Tie in regulation,5,5,Los Angeles,6,7,11
2010-06-28,Nashville,Monterrey,Tie in regulation,2,2,Monterrey,3,6,12
2010-06-29,Oakland,Denver,Tie in regulation,7,7,Oakland,8,7,11
2010-06-29,Dallas,Birmingham,Tie in regulation,2,2,Dallas,6,4,30
2010-06-30,,,
2010-07-01,,,
2010-07-02,,,
2010-07-03,,,
2010-07-04,Denver,Vancouver,Denver,6,5
2010-07-04,Charlotte,Birmingham,Birmingham,3,8
2010-07-04,Oakland,Los Angeles,Oakland,3,1
2010-07-04,San Antonio,Monterrey,Monterrey,1,6
2010-07-04,Calgary,Seattle,Seattle,9,11
2010-07-05,Phoenix,Tijuana,Phoenix,3,2
2010-07-05,Dallas,Merida,Dallas,2,0
2010-07-05,Atlanta,Nashville,Nashville,5,8
2010-07-05,Denver,Vancouver,Vancouver,1,8
2010-07-05,Charlotte,Birmingham,Birmingham,2,6
2010-07-05,Oakland,Los Angeles,Los Angeles,0,15
2010-07-05,San Antonio,Monterrey,Monterrey,3,4
2010-07-05,Calgary,Seattle,Seattle,0,2
2010-07-06,Phoenix,Tijuana,Phoenix,5,3
2010-07-06,Atlanta,Nashville,Nashville,5,19
2010-07-06,Denver,Vancouver,Vancouver,0,5
2010-07-06,Charlotte,Birmingham,Birmingham,4,5
2010-07-06,Oakland,Los Angeles,Oakland,2,1
2010-07-06,San Antonio,Monterrey,Monterrey,2,5
2010-07-06,Calgary,Seattle,Calgary,3,2
2010-07-07,Phoenix,Tijuana,Phoenix,3,1
2010-07-07,Atlanta,Nashville,Atlanta,8,7
2010-07-07,Vancouver,Denver,Vancouver,10,8
2010-07-07,Seattle,Calgary,Calgary,1,7
2010-07-08,Monterrey,Dallas,Dallas,2,3
2010-07-08,Merida,San Antonio,Merida,5,2
2010-07-08,Los Angeles,Tijuana,Los Angeles,11,3
2010-07-08,Nashville,Charlotte,Charlotte,7,9
2010-07-08,Atlanta,Birmingham,Birmingham,3,6
2010-07-08,Oakland,Phoenix,Phoenix,1,5
2010-07-08,Seattle,Calgary,Calgary,4,8
2010-07-08,Vancouver,Denver,Denver,3,8
2010-07-09,Monterrey,Dallas,Dallas,0,6
2010-07-09,Merida,San Antonio,San Antonio,4,5
2010-07-09,Nashville,Charlotte,Nashville,9,8
2010-07-09,Atlanta,Birmingham,Birmingham,2,5
2010-07-09,Oakland,Phoenix,Oakland,8,5
2010-07-09,Seattle,Calgary,Seattle,5,3
2010-07-09,Vancouver,Denver,Vancouver,5,1
2010-07-10,Monterrey,Dallas,Dallas,1,10
2010-07-10,Los Angeles,Tijuana,Los Angeles,5,4
2010-07-10,Oakland,Phoenix,Oakland,8,3
2010-07-10,Seattle,Calgary,Calgary,2,3
2010-07-10,Vancouver,Denver,Vancouver,10,5
2010-07-10,Oakland,Phoenix,Oakland,4,3
2010-07-10,Los Angeles,Tijuana,Los Angeles,4,3
2010-07-11,Charlotte,Nashville,Charlotte,6,3
2010-07-11,Denver,Calgary,Denver,2,1
2010-07-11,Phoenix,Oakland,Phoenix,4,1
2010-07-11,San Antonio,Dallas,Dallas,2,13
2010-07-11,Tijuana,Los Angeles,Los Angeles,5,7
2010-07-11,Birmingham,Atlanta,Birmingham,6,2
2010-07-11,Monterrey,Merida,Merida,6,7
2010-07-11,Birmingham,Atlanta,Atlanta,2,12
2010-07-12,Charlotte,Nashville,Nashville,4,7
2010-07-12,Denver,Calgary,Denver,5,4
2010-07-12,Phoenix,Oakland,Oakland,0,4
2010-07-12,San Antonio,Dallas,San Antonio,9,6
2010-07-12,Vancouver,Seattle,Vancouver,8,1
2010-07-12,Birmingham,Atlanta,Birmingham,5,4
2010-07-12,Monterrey,Merida,Monterrey,5,1
2010-07-12,Phoenix,Oakland,Phoenix,7,5
2010-07-13,Charlotte,Nashville,Nashville,9,10
2010-07-13,Denver,Calgary,Calgary,3,4
2010-07-13,Phoenix,Oakland,Oakland,1,5
2010-07-13,San Antonio,Dallas,San Antonio,9,8
2010-07-13,Vancouver,Seattle,Seattle,1,3
2010-07-13,Tijuana,Los Angeles,Tijuana,5,1
2010-07-13,Birmingham,Atlanta,Birmingham,6,4
2010-07-13,Monterrey,Merida,Monterrey,11,4
2010-07-14,Seattle,Vancouver,Vancouver,2,5
2010-07-14,Los Angeles,Phoenix,Los Angeles,9,5
2010-07-14,Nashville,Atlanta,Nashville,9,4
2010-07-14,Oakland,Tijuana,Oakland,2,1
2010-07-14,Dallas,San Antonio,Dallas,5,1
2010-07-14,Monterrey,Merida,Monterrey,3,2
2010-07-15,Merida,Monterrey,Monterrey,4,5
2010-07-15,Birmingham,Charlotte,Birmingham,5,2
2010-07-15,Calgary,Denver,Denver,1,5
2010-07-15,Seattle,Vancouver,Vancouver,0,4
2010-07-15,Los Angeles,Phoenix,Los Angeles,4,2
2010-07-15,Nashville,Atlanta,Atlanta,2,6
2010-07-15,Oakland,Tijuana,Tijuana,1,6
2010-07-15,Dallas,San Antonio,San Antonio,4,5
2010-07-16,Merida,Monterrey,Monterrey,6,9
2010-07-16,Birmingham,Charlotte,Charlotte,1,7
2010-07-16,Calgary,Denver,Calgary,5,3
2010-07-16,Seattle,Vancouver,Vancouver,1,2
2010-07-16,Nashville,Atlanta,Nashville,9,2
2010-07-16,Oakland,Tijuana,Oakland,4,3
2010-07-16,Dallas,San Antonio,Dallas,4,3
2010-07-17,Merida,Monterrey,Monterrey,0,1
2010-07-17,Birmingham,Charlotte,Birmingham,2,1
2010-07-17,Los Angeles,San Antonio,San Antonio,2,5
2010-07-17,Oakland,Tijuana,Oakland,6,4
2010-07-18,Tijuana,Merida,Tijuana,3,1
2010-07-18,Nashville,Denver,Nashville,6,2
2010-07-18,Birmingham,Calgary,Birmingham,4,3
2010-07-18,Monterrey,Oakland,Monterrey,4,1
2010-07-18,Phoenix,Dallas,Phoenix,8,4
2010-07-18,Seattle,Atlanta,Atlanta,5,8
2010-07-18,Los Angeles,San Antonio,San Antonio,5,10
2010-07-19,Tijuana,Merida,Tijuana,8,3
2010-07-19,Nashville,Denver,Denver,2,4
2010-07-19,Birmingham,Calgary,Birmingham,11,7
2010-07-19,Vancouver,Charlotte,Vancouver,12,1
2010-07-19,Monterrey,Oakland,Oakland,1,2
2010-07-19,Phoenix,Dallas,Dallas,2,7
2010-07-19,Seattle,Atlanta,Atlanta,3,4
2010-07-19,Los Angeles,San Antonio,San Antonio,2,9
2010-07-20,Tijuana,Merida,Tijuana,6,3
2010-07-20,Nashville,Denver,Nashville,4,1
2010-07-20,Birmingham,Calgary,Birmingham,2,0
2010-07-20,Vancouver,Charlotte,Charlotte,8,11
2010-07-20,Monterrey,Oakland,Oakland,2,6
2010-07-20,Phoenix,Dallas,Phoenix,11,4
2010-07-20,Seattle,Atlanta,Atlanta,6,13
2010-07-21,Merida,Oakland,Merida,1,0
2010-07-21,Seattle,Nashville,Nashville,2,8
2010-07-21,Tijuana,Monterrey,Tijuana,3,2
2010-07-21,Calgary,Atlanta,Calgary,4,2
2010-07-21,San Antonio,Phoenix,San Antonio,11,0
2010-07-21,Los Angeles,Dallas,Los Angeles,12,2
2010-07-22,Merida,Oakland,Oakland,1,6
2010-07-22,Birmingham,Vancouver,Vancouver,5,6
2010-07-22,Charlotte,Denver,Charlotte,8,2
2010-07-22,Seattle,Nashville,Seattle,11,2
2010-07-22,Tijuana,Monterrey,Tijuana,3,2
2010-07-22,Calgary,Atlanta,Atlanta,2,4
2010-07-22,San Antonio,Phoenix,San Antonio,4,1
2010-07-22,Los Angeles,Dallas,Dallas,0,5
2010-07-23,Merida,Oakland,Merida,6,1
2010-07-23,Birmingham,Vancouver,Birmingham,2,1
2010-07-23,Charlotte,Denver,Denver,4,7
2010-07-23,Seattle,Nashville,Seattle,4,2
2010-07-23,Tijuana,Monterrey,Tijuana,2,1
2010-07-23,Calgary,Atlanta,Atlanta,1,4
2010-07-23,San Antonio,Phoenix,San Antonio,5,3
2010-07-23,Los Angeles,Dallas,Los Angeles,9,8
2010-07-24,Monterrey,Phoenix,Phoenix,0,3
2010-07-24,Calgary,Nashville,Nashville,0,6
2010-07-24,Seattle,Birmingham,Seattle,3,1
2010-07-24,Denver,Charlotte,Denver,4,3
2010-07-24,Merida,Tijuana,Merida,17,0
2010-07-25,Vancouver,Atlanta,Atlanta,6,12
2010-07-25,San Antonio,Los Angeles,Los Angeles,1,8
2010-07-25,Monterrey,Phoenix,Monterrey,4,3
2010-07-25,Calgary,Nashville,Nashville,5,6
2010-07-25,Seattle,Birmingham,Birmingham,2,6
2010-07-25,Merida,Tijuana,Tijuana,3,5
2010-07-26,Vancouver,Atlanta,Vancouver,6,5
2010-07-26,San Antonio,Los Angeles,San Antonio,3,0
2010-07-26,Monterrey,Phoenix,Monterrey,6,0
2010-07-26,Calgary,Nashville,Calgary,6,4
2010-07-26,Seattle,Birmingham,Birmingham,2,6
2010-07-26,Denver,Charlotte,Charlotte,2,8
2010-07-26,Merida,Tijuana,Tijuana,0,7
2010-07-27,Oakland,Dallas,Oakland,4,3
2010-07-27,Vancouver,Atlanta,Vancouver,5,1
2010-07-27,San Antonio,Los Angeles,San Antonio,5,3
2010-07-27,Calgary,Charlotte,Charlotte,3,9
2010-07-27,Denver,Nashville,Denver,3,2
2010-07-28,Oakland,San Antonio,Oakland,8,7
2010-07-28,Dallas,Tijuana,Tijuana,12,13
2010-07-28,Monterrey,Los Angeles,Monterrey,5,1
2010-07-28,Birmingham,Seattle,Birmingham,6,0
2010-07-28,Atlanta,Vancouver,Vancouver,0,3
2010-07-28,Calgary,Charlotte,Calgary,7,4
2010-07-28,Denver,Nashville,Nashville,0,8
2010-07-29,Dallas,Tijuana,Tijuana,2,3
2010-07-29,Monterrey,Los Angeles,Monterrey,4,1
2010-07-29,Birmingham,Seattle,Birmingham,8,6
2010-07-29,Atlanta,Vancouver,Vancouver,4,5
2010-07-29,Phoenix,Merida,Merida,0,6
2010-07-29,Calgary,Charlotte,Calgary,5,3
2010-07-29,Denver,Nashville,Nashville,2,6
2010-07-30,Oakland,San Antonio,San Antonio,5,10
2010-07-30,Dallas,Tijuana,Dallas,5,1
2010-07-30,Monterrey,Los Angeles,Los Angeles,1,4
2010-07-30,Birmingham,Seattle,Seattle,1,3
2010-07-30,Phoenix,Merida,Phoenix,5,3
2010-07-30,Nashville,Calgary,Nashville,10,9
2010-07-31,Atlanta,Seattle,Seattle,2,5
2010-07-31,Dallas,Phoenix,Dallas,4,0
2010-07-31,Oakland,Monterrey,Monterrey,0,8
2010-07-31,Denver,Birmingham,Denver,7,0
2010-07-31,Charlotte,Vancouver,Charlotte,2,0
2010-07-31,Tijuana,San Antonio,Tijuana,2,1
2010-07-31,Los Angeles,Merida,Merida,1,5
2010-07-31,Nashville,Calgary,Nashville,2,1
2010-08-01,Atlanta,Seattle,Atlanta,2,1
2010-08-01,Dallas,Phoenix,Dallas,5,0
2010-08-01,Oakland,Monterrey,Monterrey,4,6
2010-08-01,Denver,Birmingham,Denver,4,3
2010-08-01,Charlotte,Vancouver,Charlotte,11,2
2010-08-01,Tijuana,San Antonio,Tijuana,1,0
2010-08-01,Los Angeles,Merida,Merida,0,1
2010-08-01,Nashville,Calgary,Calgary,3,5
2010-08-02,Atlanta,Seattle,Atlanta,5,3
2010-08-02,Oakland,Monterrey,Monterrey,6,10
2010-08-02,Charlotte,Vancouver,Charlotte,7,5
2010-08-02,Tijuana,San Antonio,Tijuana,7,4
2010-08-02,Los Angeles,Merida,Los Angeles,5,0
2010-08-03,Charlotte,Seattle,Seattle,2,7
2010-08-03,Tijuana,Dallas,Dallas,2,4
2010-08-03,Atlanta,Calgary,Atlanta,9,8
2010-08-03,San Antonio,Oakland,San Antonio,9,6
2010-08-03,Merida,Phoenix,Phoenix,2,4
2010-08-04,Nashville,Vancouver,Vancouver,1,7
2010-08-04,Los Angeles,Monterrey,Monterrey,1,2
2010-08-04,Birmingham,Denver,Denver,5,11
2010-08-04,Charlotte,Seattle,Charlotte,7,6
2010-08-04,Tijuana,Dallas,Dallas,1,4
2010-08-04,Atlanta,Calgary,Calgary,3,5
2010-08-04,San Antonio,Oakland,Oakland,7,13
2010-08-04,Merida,Phoenix,Merida,3,2
2010-08-05,Nashville,Vancouver,Vancouver,2,3
2010-08-05,Los Angeles,Monterrey,Monterrey,3,8
2010-08-05,Birmingham,Denver,Denver,3,4
2010-08-05,Charlotte,Seattle,Charlotte,10,3
2010-08-05,Tijuana,Dallas,Tijuana,9,2
2010-08-05,San Antonio,Oakland,San Antonio,9,8
2010-08-06,Nashville,Vancouver,Nashville,12,3
2010-08-06,Los Angeles,Monterrey,Monterrey,1,9
2010-08-06,Birmingham,Denver,Denver,4,13
2010-08-06,Phoenix,San Antonio,Phoenix,6,3
2010-08-06,Charlotte,Calgary,Charlotte,4,3
2010-08-07,Nashville,Seattle,Nashville,4,0
2010-08-07,Merida,Los Angeles,Merida,13,12
2010-08-07,Dallas,Oakland,Oakland,2,8
2010-08-07,Denver,Atlanta,Denver,8,7
2010-08-07,Monterrey,Tijuana,Monterrey,10,9
2010-08-07,Phoenix,San Antonio,San Antonio,5,6
2010-08-07,Charlotte,Calgary,Charlotte,6,3
2010-08-08,Nashville,Seattle,Nashville,2,1
2010-08-08,Merida,Los Angeles,Los Angeles,7,9
2010-08-08,Vancouver,Birmingham,Birmingham,7,8
2010-08-08,Dallas,Oakland,Oakland,7,8
2010-08-08,Denver,Atlanta,Denver,5,1
2010-08-08,Monterrey,Tijuana,Monterrey,6,4
2010-08-08,Phoenix,San Antonio,Phoenix,4,3
2010-08-08,Charlotte,Calgary,Charlotte,4,1
2010-08-09,Nashville,Seattle,Seattle,2,4
2010-08-09,Merida,Los Angeles,Merida,5,4
2010-08-09,Vancouver,Birmingham,Vancouver,11,4
2010-08-09,Dallas,Oakland,Dallas,4,0
2010-08-09,Denver,Atlanta,Denver,5,0
2010-08-09,Monterrey,Tijuana,Monterrey,3,2
2010-08-10,Phoenix,Monterrey,Monterrey,1,3
2010-08-10,Atlanta,Denver,Atlanta,8,7
2010-08-10,Calgary,Birmingham,Birmingham,4,7
2010-08-10,San Antonio,Tijuana,Tijuana,1,2
2010-08-10,Seattle,Charlotte,Charlotte,3,5
2010-08-10,Vancouver,Nashville,Vancouver,15,2
2010-08-11,Dallas,Los Angeles,Los Angeles,12,13
2010-08-11,Phoenix,Monterrey,Monterrey,0,2
2010-08-11,Atlanta,Denver,Denver,3,5
2010-08-11,Oakland,Merida,Merida,1,4
2010-08-11,Calgary,Birmingham,Birmingham,1,2
2010-08-11,San Antonio,Tijuana,Tijuana,3,8
2010-08-11,Seattle,Charlotte,Charlotte,4,9
2010-08-11,Vancouver,Nashville,Nashville,1,4
2010-08-12,Dallas,Los Angeles,Dallas,9,3
2010-08-12,Phoenix,Monterrey,Monterrey,1,8
2010-08-12,Atlanta,Denver,Atlanta,9,1
2010-08-12,Oakland,Merida,Oakland,5,3
2010-08-12,Calgary,Birmingham,Birmingham,2,3
2010-08-12,San Antonio,Tijuana,San Antonio,8,5
2010-08-12,Seattle,Charlotte,Charlotte,2,3
2010-07-06,Dallas,Merida,Tie in regulation,5,5,Merida,5,7,4
2010-07-07,Dallas,Merida,Tie in regulation,4,4,Dallas,6,5,6
2010-07-09,Los Angeles,Tijuana,Tie in regulation,2,2,Tijuana,3,4,22
2010-07-10,Merida,San Antonio,Tie in regulation,2,2,San Antonio,2,3,57
2010-07-10,Nashville,Charlotte,Tie in regulation,1,1,Nashville,4,3,6
2010-07-10,Atlanta,Birmingham,Tie in regulation,2,2,Atlanta,5,4,16
2010-07-11,Vancouver,Seattle,Tie in regulation,4,4,Vancouver,6,5,22
2010-07-12,Tijuana,Los Angeles,Tie in regulation,2,2,Los Angeles,2,4,5
2010-07-16,Los Angeles,Phoenix,Tie in regulation,2,2,Los Angeles,4,3,21
2010-07-17,Calgary,Denver,Tie in regulation,1,1,Calgary,4,3,18
2010-07-18,Vancouver,Charlotte,Tie in regulation,4,4,Charlotte,4,5,5
2010-07-21,Birmingham,Vancouver,Tie in regulation,5,5,Birmingham,8,7,6
2010-07-21,Charlotte,Denver,Tie in regulation,0,0,Charlotte,4,2,28
2010-07-25,Oakland,Dallas,Tie in regulation,3,3,Oakland,5,4,16
2010-07-25,Denver,Charlotte,Tie in regulation,2,2,Denver,4,3,17
2010-07-26,Oakland,Dallas,Tie in regulation,4,4,Oakland,6,5,6
2010-07-28,Phoenix,Merida,Tie in regulation,2,2,Merida,2,4,5
2010-07-29,Oakland,San Antonio,Tie in regulation,4,4,Oakland,10,6,6
2010-07-30,Atlanta,Vancouver,Tie in regulation,3,3,Vancouver,5,6,4
2010-08-02,Dallas,Phoenix,Tie in regulation,5,5,Phoenix,6,7,5
2010-08-02,Denver,Birmingham,Tie in regulation,5,5,Denver,8,7,11
2010-08-05,Atlanta,Calgary,Tie in regulation,4,4,Atlanta,5,4,3
2010-08-05,Merida,Phoenix,Tie in regulation,4,4,Phoenix,5,8,3
2010-08-07,Vancouver,Birmingham,Tie in regulation,1,1,Birmingham,3,5,17
2010-08-10,Dallas,Los Angeles,Tie in regulation,3,3,Los Angeles,3,4,18
2010-08-10,Oakland,Merida,Tie in regulation,1,1,Oakland,2,1,6
2010-08-12,Vancouver,Nashville,Tie in regulation,1,1,Vancouver,4,3,5
2010-08-13,,,
2010-08-14,,,
2010-08-15,,,
2010-08-16,Vancouver,Calgary,Vancouver,2,1
2010-08-16,Los Angeles,Oakland,Los Angeles,10,4
2010-08-16,Dallas,Monterrey,Monterrey,1,7
2010-08-16,Denver,Seattle,Denver,7,6
2010-08-16,Tijuana,Phoenix,Phoenix,0,5
2010-08-16,Birmingham,Nashville,Nashville,1,4
2010-08-16,Atlanta,Charlotte,Atlanta,4,1
2010-08-17,Atlanta,Charlotte,Atlanta,4,3
2010-08-17,San Antonio,Merida,San Antonio,9,3
2010-08-17,Birmingham,Nashville,Birmingham,12,9
2010-08-17,Vancouver,Calgary,Vancouver,5,1
2010-08-17,Los Angeles,Oakland,Los Angeles,3,2
2010-08-17,Dallas,Monterrey,Dallas,5,2
2010-08-17,Denver,Seattle,Seattle,2,3
2010-08-17,Tijuana,Phoenix,Tijuana,8,5
2010-08-18,Atlanta,Charlotte,Atlanta,6,0
2010-08-18,San Antonio,Merida,Merida,5,6
2010-08-18,Birmingham,Nashville,Birmingham,16,4
2010-08-18,Los Angeles,Oakland,Oakland,0,1
2010-08-18,Dallas,Monterrey,Monterrey,7,8
2010-08-18,Denver,Seattle,Seattle,6,9
2010-08-18,Tijuana,Phoenix,Tijuana,4,3
2010-08-19,Atlanta,Charlotte,Charlotte,0,2
2010-08-19,San Antonio,Merida,San Antonio,7,6
2010-08-19,Birmingham,Nashville,Nashville,4,5
2010-08-19,Calgary,Vancouver,Vancouver,2,6
2010-08-19,Seattle,Denver,Seattle,6,5
2010-08-19,Phoenix,Los Angeles,Los Angeles,4,5
2010-08-20,Charlotte,Atlanta,Charlotte,10,5
2010-08-20,Merida,Dallas,Merida,7,4
2010-08-20,Monterrey,San Antonio,San Antonio,4,8
2010-08-20,Calgary,Vancouver,Calgary,4,3
2010-08-20,Seattle,Denver,Seattle,4,0
2010-08-20,Phoenix,Los Angeles,Los Angeles,0,2
2010-08-20,Tijuana,Oakland,Oakland,4,11
2010-08-20,Monterrey,San Antonio,San Antonio,4,9
2010-08-20,Merida,Dallas,Merida,3,2
2010-08-21,Nashville,Birmingham,Nashville,2,1
