Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-07-08,Pittsburgh,"Washington, D.C.",Pittsburgh,6,2,,,,,2
2010-07-08,Winnipeg,St. Paul,Winnipeg,5,3,,,,,2
2010-07-09,Philadelphia,Toronto,Philadelphia,10,5,,,,,2
2010-07-09,Akron,Columbus,Columbus,2,3,,,,,2
2010-07-09,Indianapolis,Detroit,Detroit,8,9,,,,,2
2010-07-09,New Haven,Montreal,New Haven,6,4,,,,,2
2010-07-09,Chicago,St. Louis,St. Louis,1,6,,,,,2
2010-07-09,Pittsburgh,"Washington, D.C.",Pittsburgh,4,2,,,,,2
2010-07-09,Winnipeg,St. Paul,St. Paul,0,9,,,,,2
2010-07-10,Philadelphia,Toronto,Toronto,2,9,,,,,2
2010-07-10,Akron,Columbus,Akron,8,7,,,,,2
2010-07-10,Indianapolis,Detroit,Detroit,2,7,,,,,2
2010-07-10,New Haven,Montreal,Montreal,4,10,,,,,2
2010-07-10,Boston,New York,Boston,4,2,,,,,2
2010-07-10,Chicago,St. Louis,Chicago,10,4,,,,,2
2010-07-10,Pittsburgh,"Washington, D.C.","Washington, D.C.",3,11,,,,,2
2010-07-11,New Haven,Boston,New Haven,12,2,,,,,2
2010-07-11,Detroit,Indianapolis,Indianapolis,4,7,,,,,2
2010-07-11,Philadelphia,Pittsburgh,Philadelphia,13,3,,,,,2
2010-07-11,Winnipeg,St. Louis,St. Louis,1,5,,,,,2
2010-07-11,"Washington, D.C.",Toronto,Toronto,3,9,,,,,2
2010-07-11,New York,Montreal,New York,6,5,,,,,2
2010-07-11,Columbus,Akron,Akron,3,7,,,,,2
2010-07-11,New York,Montreal,New York,6,2,,,,,2
2010-07-11,Winnipeg,St. Louis,St. Louis,1,5,,,,,2
2010-07-12,New Haven,Boston,New Haven,4,2,,,,,2
2010-07-12,Chicago,St. Paul,Chicago,2,1,,,,,2
2010-07-12,Detroit,Indianapolis,Detroit,12,2,,,,,2
2010-07-12,Philadelphia,Pittsburgh,Philadelphia,6,4,,,,,2
2010-07-12,Winnipeg,St. Louis,St. Louis,1,2,,,,,2
2010-07-12,"Washington, D.C.",Toronto,"Washington, D.C.",4,3,,,,,2
2010-07-12,New York,Montreal,New York,8,6,,,,,2
2010-07-12,Columbus,Akron,Akron,2,4,,,,,2
2010-07-13,New Haven,Boston,New Haven,11,8,,,,,2
2010-07-13,Chicago,St. Paul,St. Paul,4,6,,,,,2
2010-07-13,Detroit,Indianapolis,Detroit,4,3,,,,,2
2010-07-13,Philadelphia,Pittsburgh,Philadelphia,5,0,,,,,2
2010-07-13,Winnipeg,St. Louis,St. Louis,3,9,,,,,2
2010-07-13,"Washington, D.C.",Toronto,Toronto,4,7,,,,,2
2010-07-13,New York,Montreal,Montreal,5,8,,,,,2
2010-07-13,Columbus,Akron,Columbus,2,1,,,,,2
2010-07-14,Detroit,Columbus,Detroit,8,2,,,,,2
2010-07-14,Toronto,Philadelphia,Toronto,3,0,,,,,2
2010-07-14,St. Paul,Chicago,Chicago,2,4,,,,,2
2010-07-14,New York,Boston,New York,2,0,,,,,2
2010-07-14,St. Louis,Winnipeg,St. Louis,8,6,,,,,2
2010-07-14,New York,Boston,Boston,1,2,,,,,2
2010-07-14,Montreal,New Haven,Montreal,10,8,,,,,2
2010-07-14,"Washington, D.C.",Pittsburgh,"Washington, D.C.",5,4,,,,,2
2010-07-14,Akron,Indianapolis,Akron,4,3,,,,,2
2010-07-15,Akron,Indianapolis,Akron,8,4,,,,,2
2010-07-15,"Washington, D.C.",Pittsburgh,"Washington, D.C.",4,3,,,,,2
2010-07-15,Montreal,New Haven,New Haven,5,10,,,,,2
2010-07-15,Detroit,Columbus,Detroit,2,1,,,,,2
2010-07-15,Toronto,Philadelphia,Toronto,4,2,,,,,2
2010-07-15,St. Paul,Chicago,Chicago,5,15,,,,,2
2010-07-15,St. Louis,Winnipeg,Winnipeg,5,9,,,,,2
2010-07-16,"Washington, D.C.",Pittsburgh,"Washington, D.C.",4,2,,,,,2
2010-07-16,Montreal,New Haven,New Haven,4,5,,,,,2
2010-07-16,Detroit,Columbus,Columbus,1,8,,,,,2
2010-07-16,Toronto,Philadelphia,Toronto,4,2,,,,,2
2010-07-16,New York,Boston,New York,7,6,,,,,2
2010-07-16,St. Louis,Winnipeg,Winnipeg,1,2,,,,,2
2010-07-16,Detroit,Columbus,Columbus,2,5,,,,,2
2010-07-17,Akron,Indianapolis,Indianapolis,2,3,,,,,2
2010-07-17,"Washington, D.C.",Pittsburgh,"Washington, D.C.",3,1,,,,,2
2010-07-17,Montreal,New Haven,Montreal,10,1,,,,,2
2010-07-17,Columbus,Philadelphia,Philadelphia,1,4,,,,,2
2010-07-17,New York,St. Louis,New York,7,2,,,,,2
2010-07-18,Toronto,Akron,Toronto,6,2,,,,,2
2010-07-18,Chicago,Montreal,Montreal,3,4,,,,,2
2010-07-18,Detroit,"Washington, D.C.",Detroit,10,3,,,,,2
2010-07-18,St. Paul,Boston,Boston,2,4,,,,,2
2010-07-18,Pittsburgh,Indianapolis,Pittsburgh,2,1,,,,,2
2010-07-18,Winnipeg,New Haven,Winnipeg,6,4,,,,,2
2010-07-18,Columbus,Philadelphia,Columbus,12,1,,,,,2
2010-07-19,Toronto,Akron,Akron,0,1,,,,,2
2010-07-19,Detroit,"Washington, D.C.",Detroit,7,3,,,,,2
2010-07-19,St. Paul,Boston,St. Paul,7,4,,,,,2
2010-07-19,Winnipeg,New Haven,Winnipeg,4,1,,,,,2
2010-07-19,Columbus,Philadelphia,Columbus,20,8,,,,,2
2010-07-19,New York,St. Louis,St. Louis,1,9,,,,,2
2010-07-20,Toronto,Akron,Toronto,10,4,,,,,2
2010-07-20,Chicago,Montreal,Chicago,5,0,,,,,2
2010-07-20,Detroit,"Washington, D.C.",Detroit,4,2,,,,,2
2010-07-20,St. Paul,Boston,St. Paul,11,1,,,,,2
2010-07-20,Pittsburgh,Indianapolis,Pittsburgh,5,0,,,,,2
2010-07-20,Winnipeg,New Haven,New Haven,3,4,,,,,2
2010-07-21,Detroit,Philadelphia,Detroit,8,2,,,,,2
2010-07-21,New Haven,St. Louis,St. Louis,2,9,,,,,2
2010-07-21,New York,Winnipeg,Winnipeg,2,9,,,,,2
2010-07-21,Toronto,Columbus,Toronto,8,0,,,,,2
2010-07-21,St. Paul,Montreal,St. Paul,3,2,,,,,2
2010-07-21,Chicago,Boston,Boston,0,2,,,,,2
2010-07-21,Akron,Pittsburgh,Pittsburgh,1,5,,,,,2
2010-07-22,Detroit,Philadelphia,Detroit,2,1,,,,,2
2010-07-22,New Haven,St. Louis,New Haven,6,1,,,,,2
2010-07-22,New York,Winnipeg,Winnipeg,1,10,,,,,2
2010-07-22,Toronto,Columbus,Toronto,10,3,,,,,2
2010-07-22,St. Paul,Montreal,St. Paul,4,0,,,,,2
2010-07-22,Chicago,Boston,Boston,6,13,,,,,2
2010-07-22,"Washington, D.C.",Indianapolis,"Washington, D.C.",5,4,,,,,2
2010-07-22,Akron,Pittsburgh,Akron,14,2,,,,,2
2010-07-23,Detroit,Philadelphia,Detroit,4,2,,,,,2
2010-07-23,New Haven,St. Louis,St. Louis,2,7,,,,,2
2010-07-23,New York,Winnipeg,New York,10,6,,,,,2
2010-07-23,Toronto,Columbus,Columbus,3,6,,,,,2
2010-07-23,St. Paul,Montreal,Montreal,5,16,,,,,2
2010-07-23,"Washington, D.C.",Indianapolis,"Washington, D.C.",7,2,,,,,2
2010-07-23,Akron,Pittsburgh,Akron,6,5,,,,,2
2010-07-24,New Haven,St. Paul,New Haven,9,6,,,,,2
2010-07-24,Boston,St. Louis,St. Louis,0,2,,,,,2
2010-07-24,Winnipeg,New York,New York,3,7,,,,,2
2010-07-24,Philadelphia,Akron,Philadelphia,10,7,,,,,2
2010-07-24,Columbus,"Washington, D.C.",Columbus,8,1,,,,,2
2010-07-25,Detroit,Toronto,Toronto,4,7,,,,,2
2010-07-25,Indianapolis,Pittsburgh,Pittsburgh,1,4,,,,,2
2010-07-25,Montreal,Chicago,Montreal,9,4,,,,,2
2010-07-25,New Haven,St. Paul,New Haven,3,2,,,,,2
2010-07-25,Boston,St. Louis,St. Louis,4,13,,,,,2
2010-07-25,Winnipeg,New York,New York,6,11,,,,,2
2010-07-25,Philadelphia,Akron,Akron,3,4,,,,,2
2010-07-25,Columbus,"Washington, D.C.","Washington, D.C.",5,10,,,,,2
2010-07-26,Detroit,Toronto,Toronto,6,7,,,,,2
2010-07-26,Indianapolis,Pittsburgh,Indianapolis,5,3,,,,,2
2010-07-26,Montreal,Chicago,Montreal,6,4,,,,,2
2010-07-26,New Haven,St. Paul,St. Paul,0,4,,,,,2
2010-07-26,Boston,St. Louis,Boston,9,4,,,,,2
2010-07-26,Winnipeg,New York,New York,1,4,,,,,2
2010-07-26,Philadelphia,Akron,Philadelphia,6,5,,,,,2
2010-07-26,Columbus,"Washington, D.C.","Washington, D.C.",3,9,,,,,2
2010-07-27,Detroit,Toronto,Toronto,1,8,,,,,2
2010-07-27,Indianapolis,Pittsburgh,Indianapolis,10,9,,,,,2
2010-07-27,Montreal,Chicago,Montreal,7,3,,,,,2
2010-07-27,"Washington, D.C.",Columbus,Columbus,4,5,,,,,2
2010-07-28,Montreal,St. Louis,St. Louis,2,7,,,,,2
2010-07-28,Pittsburgh,Detroit,Pittsburgh,10,5,,,,,2
2010-07-28,New York,Chicago,Chicago,2,3,,,,,2
2010-07-28,Winnipeg,Boston,Boston,2,12,,,,,2
2010-07-28,Indianapolis,Philadelphia,Philadelphia,1,7,,,,,2
2010-07-28,St. Paul,New Haven,New Haven,3,7,,,,,2
2010-07-28,"Washington, D.C.",Columbus,"Washington, D.C.",17,0,,,,,2
2010-07-29,Montreal,St. Louis,Montreal,5,3,,,,,2
2010-07-29,Pittsburgh,Detroit,Pittsburgh,5,2,,,,,2
2010-07-29,Akron,Toronto,Akron,5,0,,,,,2
2010-07-29,New York,Chicago,New York,6,4,,,,,2
2010-07-29,Winnipeg,Boston,Winnipeg,6,5,,,,,2
2010-07-29,Indianapolis,Philadelphia,Philadelphia,2,4,,,,,2
2010-07-29,St. Paul,New Haven,St. Paul,3,0,,,,,2
2010-07-29,"Washington, D.C.",Columbus,"Washington, D.C.",4,2,,,,,2
2010-07-30,Montreal,St. Louis,St. Louis,3,5,,,,,2
2010-07-30,Pittsburgh,Detroit,Detroit,0,7,,,,,2
2010-07-30,Akron,Toronto,Akron,5,3,,,,,2
2010-07-30,New York,Chicago,New York,1,0,,,,,2
2010-07-30,Winnipeg,Boston,Boston,6,7,,,,,2
2010-07-30,Indianapolis,Philadelphia,Indianapolis,7,1,,,,,2
2010-07-30,St. Paul,New Haven,New Haven,3,8,,,,,2
2010-07-31,Toronto,Indianapolis,Toronto,2,1,,,,,2
2010-07-31,Pittsburgh,Columbus,Pittsburgh,4,0,,,,,2
2010-07-31,New York,St. Paul,St. Paul,4,7,,,,,2
2010-07-31,Akron,Philadelphia,Akron,2,1,,,,,2
2010-07-31,St. Louis,Montreal,Montreal,2,10,,,,,2
2010-07-31,"Washington, D.C.",Detroit,Detroit,4,5,,,,,2
2010-08-01,Boston,Chicago,Boston,9,6,,,,,2
2010-08-01,Toronto,Indianapolis,Toronto,9,2,,,,,2
2010-08-01,Pittsburgh,Columbus,Columbus,1,7,,,,,2
2010-08-01,New York,St. Paul,St. Paul,1,2,,,,,2
2010-08-01,Akron,Philadelphia,Akron,7,3,,,,,2
2010-08-01,St. Louis,Montreal,St. Louis,8,2,,,,,2
2010-08-01,New Haven,Winnipeg,New Haven,6,2,,,,,2
2010-08-01,"Washington, D.C.",Detroit,"Washington, D.C.",8,2,,,,,2
2010-08-02,Boston,Chicago,Chicago,6,7,,,,,2
2010-08-02,Toronto,Indianapolis,Toronto,3,2,,,,,2
2010-08-02,Pittsburgh,Columbus,Columbus,3,5,,,,,2
2010-08-02,New York,St. Paul,New York,7,3,,,,,2
2010-08-02,Akron,Philadelphia,Akron,15,8,,,,,2
2010-08-02,St. Louis,Montreal,St. Louis,7,1,,,,,2
2010-08-02,New Haven,Winnipeg,Winnipeg,0,3,,,,,2
2010-08-02,"Washington, D.C.",Detroit,"Washington, D.C.",10,8,,,,,2
2010-08-03,Columbus,Toronto,Toronto,3,7,,,,,2
2010-08-03,St. Paul,New York,New York,2,11,,,,,2
2010-08-03,Akron,"Washington, D.C.",Akron,7,4,,,,,2
2010-08-03,St. Louis,Boston,St. Louis,3,2,,,,,2
2010-08-04,New Haven,Chicago,New Haven,6,3,,,,,2
2010-08-04,Montreal,Winnipeg,Winnipeg,3,7,,,,,2
2010-08-04,Philadelphia,Indianapolis,Philadelphia,4,3,,,,,2
2010-08-04,Columbus,Toronto,Toronto,2,6,,,,,2
2010-08-04,St. Paul,New York,New York,2,8,,,,,2
2010-08-04,Akron,"Washington, D.C.","Washington, D.C.",1,2,,,,,2
2010-08-04,Detroit,Pittsburgh,Detroit,12,6,,,,,2
2010-08-04,St. Louis,Boston,St. Louis,7,1,,,,,2
2010-08-05,New Haven,Chicago,Chicago,8,13,,,,,2
2010-08-05,Montreal,Winnipeg,Montreal,4,1,,,,,2
2010-08-05,Philadelphia,Indianapolis,Philadelphia,1,0,,,,,2
2010-08-05,Columbus,Toronto,Columbus,7,3,,,,,2
2010-08-05,St. Paul,New York,St. Paul,4,3,,,,,2
2010-08-05,Akron,"Washington, D.C.",Akron,5,2,,,,,2
2010-08-05,Detroit,Pittsburgh,Detroit,8,0,,,,,2
2010-08-05,St. Louis,Boston,Boston,0,4,,,,,2
2010-08-06,New Haven,Chicago,New Haven,2,1,,,,,2
2010-08-06,Montreal,Winnipeg,Montreal,4,2,,,,,2
2010-08-06,Philadelphia,Indianapolis,Philadelphia,2,1,,,,,2
2010-08-06,Pittsburgh,Akron,Akron,5,9,,,,,2
2010-08-06,Toronto,Detroit,Detroit,5,8,,,,,2
2010-08-07,Chicago,New York,Chicago,7,6,,,,,2
2010-08-07,St. Louis,New Haven,St. Louis,4,3,,,,,2
2010-08-07,Indianapolis,"Washington, D.C.","Washington, D.C.",1,3,,,,,2
2010-08-07,Winnipeg,Montreal,Winnipeg,11,1,,,,,2
2010-08-07,Philadelphia,Columbus,Columbus,3,9,,,,,2
2010-08-07,Boston,St. Paul,St. Paul,6,11,,,,,2
2010-08-07,Pittsburgh,Akron,Akron,3,5,,,,,2
2010-08-07,Toronto,Detroit,Detroit,4,6,,,,,2
2010-08-08,Chicago,New York,Chicago,4,1,,,,,2
2010-08-08,Indianapolis,"Washington, D.C.",Indianapolis,8,2,,,,,2
2010-08-08,Philadelphia,Columbus,Columbus,1,8,,,,,2
2010-08-08,Boston,St. Paul,Boston,7,4,,,,,2
2010-08-08,Pittsburgh,Akron,Pittsburgh,3,2,,,,,2
2010-08-08,Toronto,Detroit,Detroit,2,7,,,,,2
2010-08-09,Chicago,New York,Chicago,5,4,,,,,2
2010-08-09,St. Louis,New Haven,St. Louis,11,4,,,,,2
2010-08-09,Indianapolis,"Washington, D.C.",Indianapolis,8,1,,,,,2
2010-08-09,Winnipeg,Montreal,Winnipeg,3,1,,,,,2
2010-08-09,Philadelphia,Columbus,Philadelphia,9,2,,,,,2
2010-08-09,Boston,St. Paul,St. Paul,2,4,,,,,2
2010-08-10,Montreal,St. Paul,St. Paul,6,7,,,,,2
2010-08-10,Chicago,New Haven,New Haven,0,5,,,,,2
2010-08-10,"Washington, D.C.",Akron,Akron,3,4,,,,,2
2010-08-10,Philadelphia,Detroit,Philadelphia,4,3,,,,,2
2010-08-10,Columbus,Pittsburgh,Columbus,10,3,,,,,2
2010-08-10,Boston,Winnipeg,Boston,3,1,,,,,2
2010-08-10,St. Louis,New York,St. Louis,3,2,,,,,2
2010-08-11,Montreal,St. Paul,St. Paul,3,6,,,,,2
2010-08-11,Chicago,New Haven,Chicago,4,1,,,,,2
2010-08-11,"Washington, D.C.",Akron,Akron,2,13,,,,,2
2010-08-11,Philadelphia,Detroit,Philadelphia,13,2,,,,,2
2010-08-11,Columbus,Pittsburgh,Pittsburgh,3,13,,,,,2
2010-08-11,Boston,Winnipeg,Boston,3,0,,,,,2
2010-08-11,Indianapolis,Toronto,Toronto,5,6,,,,,2
2010-08-11,St. Louis,New York,St. Louis,4,2,,,,,2
2010-08-12,Montreal,St. Paul,St. Paul,3,10,,,,,2
2010-08-12,Chicago,New Haven,New Haven,1,11,,,,,2
2010-08-12,Philadelphia,Detroit,Philadelphia,3,0,,,,,2
2010-08-12,Boston,Winnipeg,Boston,4,3,,,,,2
2010-08-12,St. Louis,New York,St. Louis,7,0,,,,,2
2010-07-04,Winnipeg,Chicago,Tie in regulation,2,2,Winnipeg,5,3,6,2
2010-07-08,Chicago,St. Louis,Tie in regulation,1,1,Chicago,4,3,12,2
2010-07-09,Boston,New York,Tie in regulation,2,2,Boston,4,3,4,2
2010-07-11,Chicago,St. Paul,Tie in regulation,3,3,Chicago,5,3,5,2
2010-07-15,New York,Boston,Tie in regulation,1,1,Boston,3,8,5,2
2010-07-16,Akron,Indianapolis,Tie in regulation,8,8,Akron,9,8,6,2
2010-07-16,St. Paul,Chicago,Tie in regulation,3,3,St. Paul,6,5,11,2
2010-07-18,New York,St. Louis,Tie in regulation,5,5,St. Louis,5,6,6,2
2010-07-19,Chicago,Montreal,Tie in regulation,5,5,Montreal,6,7,6,2
2010-07-19,Pittsburgh,Indianapolis,Tie in regulation,3,3,Pittsburgh,6,5,5,2
2010-07-21,"Washington, D.C.",Indianapolis,Tie in regulation,6,6,"Washington, D.C.",8,7,12,2
2010-07-23,Chicago,Boston,Tie in regulation,2,2,Boston,3,4,46,2
2010-07-28,Akron,Toronto,Tie in regulation,3,3,Akron,4,3,3,2
2010-07-31,Boston,Chicago,Tie in regulation,7,7,Boston,8,7,5,2
2010-07-31,New Haven,Winnipeg,Tie in regulation,2,2,New Haven,4,3,6,2
2010-08-03,Detroit,Pittsburgh,Tie in regulation,6,6,Pittsburgh,7,13,12,2
2010-08-08,St. Louis,New Haven,Tie in regulation,1,1,St. Louis,4,3,24,2
2010-08-08,Winnipeg,Montreal,Tie in regulation,3,3,Montreal,4,6,3,2
2010-08-10,Indianapolis,Toronto,Tie in regulation,7,7,Toronto,7,8,18,2
2010-08-12,"Washington, D.C.",Akron,Tie in regulation,2,2,"Washington, D.C.",3,2,23,2
2010-08-12,Columbus,Pittsburgh,Tie in regulation,2,2,Columbus,5,4,10,2
2010-08-12,Indianapolis,Toronto,Tie in regulation,6,6,Toronto,7,8,46,2
2010-07-13,Chicago,St. Paul,Tie in regulation,2,2,Chicago,4,2,6,2
2010-08-13,,,,,,,,,,2,2
2010-08-14,,,,,,,,,,2,2
2010-08-15,,,,,,,,,,2,2
2010-08-16,St. Louis,Chicago,Chicago,5,7,,,,,2
2010-08-16,Pittsburgh,Toronto,Toronto,2,12,,,,,2
2010-08-16,New York,New Haven,New York,7,6,,,,,2
2010-08-16,Detroit,Akron,Akron,1,4,,,,,2
2010-08-17,St. Paul,Winnipeg,Winnipeg,3,6,,,,,2
2010-08-17,Detroit,Akron,Detroit,3,2,,,,,2
2010-08-17,Boston,Montreal,Boston,6,5,,,,,2
2010-08-17,St. Louis,Chicago,Chicago,0,6,,,,,2
2010-08-17,Pittsburgh,Toronto,Pittsburgh,6,4,,,,,2
2010-08-17,"Washington, D.C.",Philadelphia,"Washington, D.C.",11,4,,,,,2
2010-08-17,New York,New Haven,New Haven,1,5,,,,,2
2010-08-17,Indianapolis,Columbus,Columbus,3,5,,,,,2
2010-08-18,St. Paul,Winnipeg,Winnipeg,3,15,,,,,2
2010-08-18,Detroit,Akron,Akron,0,1,,,,,2
2010-08-18,Boston,Montreal,Montreal,1,2,,,,,2
2010-08-18,St. Louis,Chicago,Chicago,2,5,,,,,2
2010-08-18,Pittsburgh,Toronto,Toronto,0,4,,,,,2
2010-08-18,"Washington, D.C.",Philadelphia,Philadelphia,1,6,,,,,2
2010-08-18,New York,New Haven,New York,7,1,,,,,2
2010-08-18,Indianapolis,Columbus,Indianapolis,3,0,,,,,2
2010-08-18,Pittsburgh,Toronto,Toronto,3,9,,,,,2
2010-08-18,Indianapolis,Columbus,Columbus,3,5,,,,,2
2010-08-19,St. Paul,Winnipeg,Winnipeg,3,5,,,,,2
2010-08-19,Detroit,Akron,Akron,2,3,,,,,2
2010-08-19,Boston,Montreal,Montreal,4,6,,,,,2
2010-08-19,Columbus,Indianapolis,Columbus,4,2,,,,,2
2010-08-19,Pittsburgh,Philadelphia,Philadelphia,7,14,,,,,2
2010-08-19,New York,New Haven,New York,2,1,,,,,2
2010-08-20,St. Paul,St. Louis,St. Paul,8,7,,,,,2
2010-08-20,Chicago,Winnipeg,Winnipeg,0,6,,,,,2
2010-08-20,Montreal,Boston,Montreal,4,2,,,,,2
2010-08-20,Toronto,"Washington, D.C.",Toronto,7,6,,,,,2
2010-08-20,New Haven,New York,New York,2,10,,,,,2
2010-08-20,Akron,Detroit,Akron,5,3,,,,,2
2010-08-20,Columbus,Indianapolis,Columbus,8,1,,,,,2
2010-08-20,Pittsburgh,Philadelphia,Philadelphia,1,8,,,,,2
2010-08-21,St. Paul,St. Louis,St. Paul,11,2,,,,,2
2010-08-21,Montreal,Boston,Montreal,5,4,,,,,2
2010-08-21,Toronto,"Washington, D.C.",Toronto,3,2,,,,,2
2010-08-21,New Haven,New York,New Haven,6,2,,,,,2
2010-08-21,Akron,Detroit,Akron,9,2,,,,,2
2010-08-21,Columbus,Indianapolis,Indianapolis,7,8,,,,,2
2010-08-21,Montreal,Boston,Montreal,4,3,,,,,2
2010-08-21,St. Paul,St. Louis,St. Paul,7,1,,,,,2
2010-08-22,St. Paul,St. Louis,St. Paul,5,2,,,,,2
2010-08-22,Chicago,Winnipeg,Winnipeg,1,4,,,,,2
2010-08-22,Toronto,"Washington, D.C.","Washington, D.C.",4,9,,,,,2
2010-08-22,New Haven,New York,New York,5,10,,,,,2
2010-08-22,Akron,Detroit,Akron,7,3,,,,,2
2010-08-22,Chicago,Winnipeg,Winnipeg,2,4,,,,,2
2010-08-22,Columbus,Indianapolis,Columbus,2,1,,,,,2
2010-08-23,Chicago,Winnipeg,Chicago,7,1,,,,,2
2010-08-23,Pittsburgh,Philadelphia,Philadelphia,3,4,,,,,2
2010-08-23,St. Louis,St. Paul,St. Paul,3,7,,,,,2
2010-08-23,Montreal,Boston,Boston,4,7,,,,,2
2010-08-23,New York,New Haven,New Haven,5,7,,,,,2
2010-08-23,Toronto,"Washington, D.C.",Toronto,6,3,,,,,2
2010-08-23,Akron,Columbus,Columbus,2,6,,,,,2
2010-08-23,Indianapolis,Detroit,Detroit,6,8,,,,,2
2010-08-24,Toronto,"Washington, D.C.",Toronto,3,2,,,,,2
2010-08-24,Indianapolis,Detroit,Detroit,1,5,,,,,2
2010-08-24,Akron,Columbus,Akron,5,2,,,,,2
2010-08-24,Chicago,Winnipeg,Chicago,1,0,,,,,2
2010-08-24,Pittsburgh,Philadelphia,Philadelphia,5,7,,,,,2
2010-08-24,St. Louis,St. Paul,St. Paul,0,2,,,,,2
2010-08-24,Montreal,Boston,Boston,5,7,,,,,2
2010-08-24,New York,New Haven,New York,9,8,,,,,2
2010-08-25,Toronto,"Washington, D.C.","Washington, D.C.",5,8,,,,,2
2010-08-25,Indianapolis,Detroit,Detroit,1,8,,,,,2
2010-08-25,Akron,Columbus,Columbus,2,10,,,,,2
2010-08-25,Chicago,Winnipeg,Winnipeg,2,4,,,,,2
2010-08-25,Pittsburgh,Philadelphia,Pittsburgh,5,4,,,,,2
2010-08-25,St. Louis,St. Paul,St. Louis,5,3,,,,,2
2010-08-25,Montreal,Boston,Montreal,8,4,,,,,2
2010-08-25,New York,New Haven,New York,3,0,,,,,2
2010-08-26,Toronto,"Washington, D.C.",Toronto,5,3,,,,,2
2010-08-26,Indianapolis,Detroit,Indianapolis,2,0,,,,,2
2010-08-26,Akron,Columbus,Akron,3,1,,,,,2
2010-08-26,St. Louis,Winnipeg,Winnipeg,6,7,,,,,2
2010-08-26,New Haven,New York,New Haven,7,2,,,,,2
2010-08-26,Boston,Montreal,Boston,4,2,,,,,2
2010-08-26,St. Paul,Chicago,Chicago,7,10,,,,,2
2010-08-27,"Washington, D.C.",Pittsburgh,Pittsburgh,3,4,,,,,2
2010-08-27,Toronto,Philadelphia,Philadelphia,2,4,,,,,2
2010-08-27,St. Paul,Chicago,Chicago,7,8,,,,,2
2010-08-27,Indianapolis,Akron,Akron,4,6,,,,,2
2010-08-27,Boston,Montreal,Boston,5,3,,,,,2
2010-08-27,St. Louis,Winnipeg,St. Louis,13,1,,,,,2
2010-08-27,New Haven,New York,New Haven,4,2,,,,,2
2010-08-28,"Washington, D.C.",Pittsburgh,"Washington, D.C.",8,1,,,,,2
2010-08-28,Columbus,Detroit,Detroit,2,8,,,,,2
2010-08-28,Toronto,Philadelphia,Philadelphia,2,3,,,,,2
2010-08-28,St. Paul,Chicago,St. Paul,6,5,,,,,2
2010-08-28,Indianapolis,Akron,Akron,4,9,,,,,2
2010-08-28,Boston,Montreal,Boston,1,0,,,,,2
2010-08-28,St. Louis,Winnipeg,St. Louis,3,0,,,,,2
2010-08-29,Columbus,Detroit,Detroit,3,9,,,,,2
2010-08-29,Toronto,Philadelphia,Toronto,5,1,,,,,2
2010-08-29,St. Paul,Chicago,St. Paul,14,5,,,,,2
2010-08-29,Indianapolis,Akron,Indianapolis,10,4,,,,,2
2010-08-29,Boston,Montreal,Montreal,0,5,,,,,2
2010-08-29,New Haven,New York,New York,2,4,,,,,2
2010-08-29,Toronto,Philadelphia,Philadelphia,7,8,,,,,2
2010-08-29,St. Louis,Winnipeg,St. Louis,4,3,,,,,2
2010-08-30,Akron,Montreal,Montreal,4,6,,,,,2
2010-08-30,"Washington, D.C.",Winnipeg,Winnipeg,1,2,,,,,2
2010-08-30,Toronto,St. Louis,Toronto,2,0,,,,,2
2010-08-30,Pittsburgh,Chicago,Pittsburgh,5,2,,,,,2
2010-08-30,New Haven,Indianapolis,New Haven,9,7,,,,,2
2010-08-30,Philadelphia,St. Paul,Philadelphia,3,0,,,,,2
2010-08-30,Boston,Detroit,Boston,4,1,,,,,2
2010-08-31,Akron,Montreal,Akron,5,3,,,,,2
2010-08-31,"Washington, D.C.",Winnipeg,"Washington, D.C.",10,2,,,,,2
2010-08-31,Toronto,St. Louis,St. Louis,1,8,,,,,2
2010-08-31,Pittsburgh,Chicago,Chicago,2,4,,,,,2
2010-08-31,New York,Columbus,Columbus,0,7,,,,,2
2010-08-31,New Haven,Indianapolis,New Haven,1,0,,,,,2
2010-08-31,Philadelphia,St. Paul,Philadelphia,4,3,,,,,2
2010-08-31,Boston,Detroit,Detroit,6,10,,,,,2
2010-09-01,Akron,Montreal,Akron,4,3,,,,,2
2010-09-01,"Washington, D.C.",Winnipeg,"Washington, D.C.",5,3,,,,,2
2010-09-01,Toronto,St. Louis,Toronto,9,2,,,,,2
2010-09-01,Pittsburgh,Chicago,Chicago,4,12,,,,,2
2010-09-01,New York,Columbus,Columbus,0,1,,,,,2
2010-09-01,New Haven,Indianapolis,Indianapolis,3,8,,,,,2
2010-09-01,Philadelphia,St. Paul,Philadelphia,10,4,,,,,2
2010-09-01,Boston,Detroit,Detroit,5,7,,,,,2
2010-09-02,Montreal,Akron,Montreal,7,6,,,,,2
2010-09-02,"Washington, D.C.",Chicago,Chicago,4,8,,,,,2
2010-09-02,Winnipeg,Toronto,Winnipeg,1,0,,,,,2
2010-09-02,Boston,Columbus,Columbus,1,8,,,,,2
2010-09-02,St. Paul,Philadelphia,Philadelphia,4,5,,,,,2
2010-09-03,St. Louis,Pittsburgh,St. Louis,3,1,,,,,2
